,label,text
7023,4," #50: @ً ed ""That hurt on a whole new level https://t.co/gUK3wpBA9K"""
7024,3," #23: @شَاہکار ed ""RT @SamarMinallahKh: While many believe they are inherently deserving of privileges and special treatment, here is Ahmad's reaction to an a…"""
7025,4," #26: @2Ai&HaeNa13 해's ed ""RT @hyukaa44: 190504🇲🇾[THE D&E] in KUALA LUMPUR☁️ Gloomy☁️#TheDnEinKUALALUMPUR#SUPERJUNIORDnE#Eunhyuk #은혁 https://t.co/ZahFDhkVS4"""
7026,4,"Tweet #4: @Kriz 🇮🇹 tweeted ""This pain and guilt, slowly killing me rn."""
7027,0," #67: @Michael ed ""@clairecrouch @LEX18News Big fan of naps. Kinda jealous right now."""
7028,5," #33: @おぴゃ ed ""@maco_DAze 去年の絵ｗｗｗｗｗ"""
7029,2," #1: @Jay Dee ed ""RT @Dr_Giallo: GRANT WILLIAMS is THE INCREDIBLE SHRINKING MAN (1957) by Jack Arnold #horror #scifi written by Richard Matheson https://t.co…"""
7030,3," #41: @Kimi🐼thank you👑 ed ""RT @bibi_online: 19.5.15 Release「THANK YOU」Music Videohttps://t.co/rOO7kf2tXgアルバム初回盤Aには赤西本人のみのOther Ver MVが収録されています！#MUSIC #ALBUM #NE…"""
7031,1," #64: @Triquitran Ber Ruiz ed ""RT @Miriam_Junne: Si algo tengo que reclamarle a AMLO es que les haya hecho creer a esta bola de clasemedieros aspiracionistas que son fifí…"""
7032,4,"Tweet #42: @anti socialite tweeted ""RT @yolopalisson_: nothing more annoying than trying to guilt trip people into making the same decision that YOU made. asiyo mfuyo"""
7033,3," #12: @David Winterton ⚓️ ed ""Always know I’ve arrived home when I spot these little babies. And relax! https://t.co/cbyYdHZWOB"""
7034,4,"Tweet #27: @TheRealSlimShady tweeted ""RT @KaitMarieox: Stay tuned for this crazy video @Joelpatrick1776 and I filmed at Youngstown State University today. We got college student…"""
7035,3," #77: @AIDANOBRIENFANSITE ed ""@MarkScullyJC @SueMaguire3 Mark it was not meant to be critical I'm sorry you have taken it that way but your headline that day was Galileo to draw a classic blank in 2019 how was I misrepresenting you i simply took a screenshot of your own article, It was a bold statement and I was just having fun with it"""
7036,3," #23: @low miles mazda miata ed ""Partaking in worthless garbage fills you with determination"""
7037,3," #9: @Edwin Diekman 🇳🇱🇮🇱 ed ""@petervdalen Thank God indeed! Very good news. God bless and keep you #AsiaBibi 👏🙏"""
7038,2," #43: @ҽlla ed ""meu panic vem pra sp agora é muito sério https://t.co/eYUm8VvkAt"""
7039,2," #27: @Sam Lloyd🇬🇧 ed ""RT @toryboypierce: Family of jihadi Shamima Begum receives legal aid. The families of those killed in London Bridge terror attacks are enti…"""
7040,5," #20: @Anthony Edung Pedro ed ""Cardi B, Lady Gaga Stun At ‘Camp’ Themed Met Gala Night https://t.co/aKjoskkzKd https://t.co/N3N4cHkzXO"""
7041,3," #12: @Souvik banerjee ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
7042,3," #25: @anywebstuff ed ""RT @asimhannif: NEW ART COMING 12.05.19 🚨✨Pleased to announce that this #Ramadan, I'm teaming up with @IslamicReliefUK to provide food pac…"""
7043,3," #57: @호비렐라🌞나무준🌲 ed ""RT @rachxtae: IM LOSING MY FCKIN SHIT YOONIE HAS A WHOLE DODGERS FIT ON WITH A CUTE FANNY PACK AND HE LOOKS SO HAPPY IM LOSING MY SHIT LOOK…"""
7044,4,"Tweet #20: @Jordan tweeted ""@IECSouthAfrica 2.5 hours and counting at Golden harvest voting station. Can you explain why our right to vote should be so painful?"""
7045,1," #3: @HBIC ed ""RT @sadlxst: if she replies to your sarcasm with sarcasm that’s a whole ass wife"""
7046,4,"Tweet #59: @Remy Ryy 💎 tweeted ""RT @dude_ly_: Coutinho regretting moving to Barca, wanting to go back to Liverpool https://t.co/rKGQICvdeP"""
7047,5," #82: @Mixx Party ed ""RT @fujisawaku2: 6月7日(金)学生ナイトパーティー「令SHOCK」開催🥳🎉地方に「遊ぶ場所がない」、「出逢いのきっかけがない」の声から生まれたイベント🙌愛媛大・松山大・聖カタリナ・東雲・医療技大・専門学校など県内から学生中心に200人が集結🔥先行チケ…"""
7048,0," #27: @Zara ed ""RT @thevirdas: Whoever wins this election, If you’ve let them turn you into a hateful person....you’ve lost."""
7049,3," #18: @앨시🌸 ed ""RT @STBRS_HY: 허 리얼퇴마사가... https://t.co/9KZKRvz99Z"""
7050,0," #21: @BigLizConjure ed ""RT @ava: On this day thirty years ago, Trump bought $85k worth of ads in NYC papers calling for the execution of boys known as The Central…"""
7051,3," #54: @STARZPLAY ed ""Bold, strong, powerful. STARZ Originals, #TheSpanishPrincess premieres now 👑👑👑 الأميرة الأسبانية التي غيرت تاريخ بريطان https://t.co/DOvNzo2Pub"
7052,4," #11: @Kallu ed ""RT @somiyasan: Forehead, Roll Your Eyes, and Weep for the Future.      https://t.co/K7nDSYZHZu"""
7053,0," #40: @💧Ian Booth ed ""RT @vanbadham: To understand Scott Morrison’s hectoring behaviour in that #abc730 interview: he rote-learns lines on things he doesn’t unde…"""
7054,3," #10: @Banti Bhowmick ed ""@RahulSinhaBJP Joy sree ram Rahul sinha jinda bad"""
7055,3," #44: @Julie Kowallis ed ""@MaddowBlog Help us as Americans help them a smile on a child’s face when eating a sandwich and soup that worth more than you’ll ever know"""
7056,4," #36: @Chowkidar Amit Satish Nagraj 🇮🇳 ed ""RT @majorgauravarya: We took one Islamic term and you got upset. You look your entire identity from us. Did we say anything? Ask Gen Bajwa…"""
7057,3," #27: @St Nicholas Chiswick ed ""RT @CrosslightAdv: Less than a week left to get your application in to work with the fantastic team at Crosslight! If you are an experience…"""
7058,2," #14: @ɪɪᴅᴀʙᴀꜱʜɪ ed ""Slugs have 27,000 teeth! That's enough to eat away my constant stress, depression, AND anxiety!"""
7059,3," #36: @Jean Kontrimas ed ""RT @KeithOlbermann: PLAYFUL, FRIENDLY ANNA MAY DIE THURSDAY. She has kennel cough, needs some training. But as the video shows, she’s joyfu…"""
7060,4," #19: @Dev Kumar ed ""RT @somiyasan: Forehead, Roll Your Eyes, and Weep for the Future.      https://t.co/K7nDSYZHZu"""
7061,0,"Tweet #31: @Akkaraju S Chaitanya tweeted ""@swiggy_in I’m very much disappointed and very much Angry on you people"""
7062,4,"Tweet #11: @Reid tweeted ""His mother still resides in that same mental institution and Reid has stated that he sends letters every day because of the guilt he feels for not visiting her."""
7063,4," #56: @Neil Oakman 🔶️🔶️🔶️🇪🇺🇬🇧🇪🇺🇬🇧 #FBPE #ABTV ed ""RT @richbsys: Since there is trouble interpreting things at the moment I want to be clear.When I vote 23rd it will be for a Remain party…"""
7064,5," #91: @はっつぁん ed ""甘党ミイラらしいので埋葬します"""
7065,3," #21: @Chris Mandle ed ""@JonathanDean_ There's definitely something here in how s that go viral often end up being written news stories despite s about coffee cups, darkness etc not actually ruining people's enjoyment of the show."""
7066,0,"Tweet #34: @Maija Haavisto tweeted ""@courtney_37 I agree. Yet there are tons of patients and organizations saying ""there is no treatment"" which is also wrong and harmful and irritating. :-P"""
7067,1," #60: @Renzooo🏳️‍🌈 ed ""RT @MayaDanielleP: The best way to “cancel” someone is to ignore them. Don’t talk about them. Don’t give them your time or energy on any le…"""
7068,4," #36: @Rama Assegaf ed ""The one who gives you happiness that you can not explain will always be a reason of your sadness that you can not explain."""
7069,4," #10: @al🐹💕SEOKJINLOVER3000 ed ""@lesbiansforjin *mournful but slutty hip thrusts*"""
7070,0," #24: @Leahdy Murthala Raji. ed ""Truly, d (recognized) religion in d sight of Allah is Islām .Those who have been given d Book did not differ (among themselves) until after d knowledge had come 2 them,(& all this) due 2 envy against each other.Whoever denies d verses of Allah, then, Allah is swift @ reckoning"""
7071,5," #63: @STUNAshTan ed ""RT @PBBabcsbn: RE for ASHTANLIKE for GELANCE#PBB8Teendem"""
7072,3," #57: @Chowkidar Atul Parashar ed ""@NexaExperience @Maruti_Corp even after 8 days Rohan Motors Noida isn’t able to commit as much as a delivery date ! Each time it’s “I’ll get back to you “ which doesn’t happen !! This joke has exceeded its longevity !! Are you trying to push your loyal customers to other brands ?"""
7073,0," #16: @Pinifolius Press ed ""Those who experienced communism first-hand now stand up for Christian morality while the west crumbles #MAGAhttps://t.co/hCxyOseztn"""
7074,0," #25: @KanikaSingh16 ed ""RT @shikssays: If we all want despo media to stop irritating us... So jus do mass ignorance. only den they will stop all dere way to irrita…"""
7075,3," #44: @nopalito salad (ixtab) ed ""Idk shit about fashion but honestly Zendaya and Ezra Miller are my fav looks. Like Zendaya is a literal princess and Ezra is the sassy villain you secretly cheer for. I live https://t.co/LNQO6pu4K1"""
7076,0," #19: @Farmers Daughter🌊🖌️📚 ed ""RT @THISLANDIA: @EvanMcMullin Yes. President Trump always bends or obscures the facts as he plays to his base. Beyond that, he knows the re…"""
7077,0," #73: @Aurélie ed ""RT @SamUOENO: On my way to annoy my mum when I’m bored https://t.co/7Si6FlG7xk"""
7078,3," #40: @;💫 ed ""@solo_jovial Staayy safee denn!!"""
7079,0,"Tweet #70: @RobinHood🏹 tweeted ""I don't make that mistake. I'm very angry now😠😠"""
7080,2," #40: @Kate Charlton ed ""RT @Femi_Sorry: 9⃣ The REASON why Nigel Farage was racist when he used the ""Breaking Point"" poster was because the UK is not part of the EU…"""
7081,3," #20: @Allen Martinez ed ""@Carolyn4GA7 I hate to break the news to you, there is a YUGE military population in the great state of Georgia. Better get off your high horse missy. The state is conservative due to freedom loving Georgians and military types as myself. Retired 1/75 Ranger Regiment, HAAF, SAVANNAH, GEORGIA."""
7082,4,"Tweet #29: @Syahid Nurul Naim tweeted ""RT @MiddleEastEye: Ramadan in Gaza began with a day of mourning. 23 Palestinians were killed after Israeli airstrikes fired into the besi…"""
7083,4,"Tweet #75: @Alpha & Omega tweeted ""RT @Nicole57577863: “Yet even now,” declares the Lord , “Return to Me with all your heart, And with fasting, weeping …https://t.co/C5lmXg4…"""
7084,2," #40: @Jasmina ed ""RT @NatasaRostovaa: Ništa neće poljuljati nečiji ego kao tišina posle pitanja ,,da li ti nedostajem?"" Šteta što neke stvari saznamo kada na…"""
7085,1," #7: @Aisyahdyt ed ""RT @sadlxst: if she replies to your sarcasm with sarcasm that’s a whole ass wife"""
7086,4," #54: @. ed ""hi bored, i'm karl marx — hi sir kamusta ka naman https://t.co/KRw4XovV8V"""
7087,4," #84: @🔔すず 🔔 ed ""@UNHAPPY_Cinder ん、"""
7088,4,"Tweet #37: @Peter James Martin tweeted ""RT @MackenzieLitt13: #vss365""Why won't you stop hurting yourself?!"" she begs.""It's hard to explain, Mom."" His smile teeters between here…"""
7089,2," #66: @TN🇺🇸gardengirl ed ""The Fright of James Comey https://t.co/yNFoyDwYaJ"""
7090,0," #21: @Elaine Mellen ed ""Beautiful five bedroom summer rental on #Marthasvineyard wit heated #swimmingpool. Recently remodeled in coastal chic decor and close to #vineyardhaven #beach #ferry  booking up https://t.co/ZQRYioaHfd"""
7091,4," #20: @Syed Muhammad Taha ed ""RT @NosheenSeher: Don’t write what you know—what you know may bore you, and thus bore your readers. Write about what interests you—and inte…"""
7092,5," #59: @ben ed ""@WomenintheWorld wtf, why don't they try saying something important with their music and fame instead of just going for shock value ?"""
7093,3," #25: @Hamza Ali ed ""RT @iamhanikhan: Ya Allah, please bring peace and prosperity in Palestine during the blessed month of Ramadhan🌷"""
7094,3," #27: @Captain Benzie 🇿🇼 ed ""1) ""If you give up all happiness and enjoyment, you too can can have money!""2) This seems like a ridiculously skewed ""average"". How many of you take home $1,500 to ""waste"" after bills and utilities? https://t.co/B428IQTDFr"""
7095,0," #31: @Gretchen Lindquist #TrumpIsNotAboveTheLaw ed ""@AP4Liberty Another hateful libertarian  reported for targeted harassment.  Good riddance to more rubbish."""
7096,3," #84: @Mohammed Ghods ed ""RT @MarkTFitz: ""It is hard to see how continuing to whack Iran at every turn does anything to make Americans safer or more prosperous."" htt…"""
7097,4,"Tweet #55: @bangwool with luv tweeted ""RT @btstranslation7: + we’ve got korean, english, chinese, & portuguese textthe tone isn’t as bright, it’s regretful or it has the spirit…"""
7098,4,"Tweet #49: @BrittneyJay tweeted ""Feeling regretful, I definitely should have been sleep by 9!"""
7099,3," #14: @Iron rose 🌹 ed ""RT @muftimenk: Soften our hearts for #Ramadan. Renew our link with the Almighty & celebrate revelation of the greatest message from our Lor…"""
7100,1," #82: @लवचंद (बड़े भाई) कुकरेजा जी ed ""@Tamiamitrail67 Well I know, but bigfoots aren't, plus we have discovered plumbing and running water and it isn't a recent discovery, why the aversion to cleanliness?"""
7101,4,"Tweet #65: @little promzy tweeted ""RT @BarcaWorldwide: Luis Suárez: ""These are things that can not happen to us at a club like Barcelona, ​​we can not make the same mistake t…"""
7102,4," #14: @🎶デス・グラインドコア情報 ed ""Embryonic Depravity - Bound By Dejection: https://t.co/ThZRaaRA4s"""
7103,2," #21: @Ona ed ""RT @carIys: Me: they're kinda cute maybe i should go say hi-My Shyness and social anxiety: https://t.co/22LqRrCrfj"""
7104,3," #25: @Trina Brady ed ""@NPR @frontlinepbs I simply cannot wait to start paying 25-30+% more for almost everything I buy!   So much YUGE winning bigly.  Now for good cup of covfefe and a hamberder"""
7105,4,"Tweet #40: @SanthanamVaidya tweeted ""RT @rightlog_in: ‘Rajiv Gandhi’s alleged role in the escape of Warren Anderson needs to be investigated’, Bhopal gas tragedy victims write…"""
7106,3," #17: @女士中殿 ed ""RT @chimmiethe: Things that you cannot buy:MannersCommon SenseLovePatience TrustMoralsRespect"""
7107,3," #40: @Q ed ""@NCTsmtown_127 So happy for you! It must have been very emotional, being home for the first time in years and doing what you love in front of loved ones.There will be more amazing things for you in the future so just keep going. Know that we always got your back. Always proud of you, John. 💜💚"""
7108,4,"Tweet #11: @Nimotallahi Olawunmi Sadiq tweeted ""@SirLeoBDasilva Send men into extinction 😬😩.Nobody should come and bite me o, the bone of my left ear is paining me."""
7109,1," #36: @Наша Russia: Яйца судьбы (реж. Дэвид Линч) ed ""RT @aimeeterese: Ladies splashing their asinine antagonism toward men all over the timeline are showing their sterile, ruling class hand. M…"""
7110,0," #9: @Amalooo🤪 ed ""RT @SamUOENO: On my way to annoy my mum when I’m bored https://t.co/7Si6FlG7xk"""
7111,2," #43: @jim pruitt ed ""RT @RudyGiuliani: Congresswoman Tlaib referred to the Palestinians as “our people.”If it was a mistake,then say so quickly. If not what is…"""
7112,3," #20: @RANIA🌍💙🌱 ed ""RT @lastvibes: “Somewhere in the middle of our happy moments, we sigh a little, in the memory of someone we’re missing.”"""
7113,2," #43: @Anne ed ""RT @johncardillo: Ilhan Omar:- Anti-Semite - While in MN Leg, voted to give life insurance payouts to the families of terrorists- Begge…"""
7114,4,"Tweet #29: @★Your Elder Bro★ tweeted ""My Kidney is Paining me 😭😭😭😭"""
7115,4," #31: @Many Sparrows ed ""RT @SevenShepherd: ""And they began to be sorrowful, and to say unto him one by one, [Is] it I? and another [said, Is] it I?"" ~Mark 14:19 #F…"""
7116,3," #29: @. ed ""RT @ymlx__: Jhené Aiko admitted to incorporating witchcraft in her music to heal y’all & y’all are touching in agreement because y’all need…"""
7117,1," #77: @Michael Arria ed ""RT @HeerJeet: 1. It increasingly feels like Biden, if he's the Democratic nominee, will be Hilary Clinton 2.0, but worse. A campaign based…"""
7118,3," #37: @- ed ""RT @lastvibes: “Somewhere in the middle of our happy moments, we sigh a little, in the memory of someone we’re missing.”"""
7119,4,"Tweet #43: @🌸 Map of the Seoul 🌸 tweeted ""RT @btstranslation7: + we’ve got korean, english, chinese, & portuguese textthe tone isn’t as bright, it’s regretful or it has the spirit…"""
7120,4," #42: @Lauren Millward (Heaton) ed ""What I thought was bad hayfever has now developed into sly flu like symptoms 😱😠 got brownies, 2 birthdays, friends round & a hen do this week - bore off bugs!! 👊👊 https://t.co/EgEv8GmVCF"""
7121,0," #54: @za🌻;🌈 ed ""ive seen so many deaths but this episode got me heated the most.... i am not expert but i know when a storyline is going to shit and if the writers wont redeem themselves next episode. you fucking failed us."""
7122,0," #17: @GoldenPhavilpat888 ed ""@AJEnglish See the motivation of his terrorist attack, the guy was angry for terrorist attack in nice, franceHe posted the Bastille day terror attack in Nice as the header photo in twitter https://t.co/otVNZFIGoq"""
7123,3," #38: @Sana Khan ed ""Ramadan Kareem everyone!! 💕 May this holy month bring love luck & joy in everyone’s life!! Amen 🙏 🙏😊😊"""
7124,1," #38: @Fettman501 ed ""@TheLadyColumbia 1. Low grade diamonds are overpriced due to artificial scarcity and decades of unscrupulous marketing. (""Chocolate"" diamonds especially sicken me.)2. Not enough money.3. The ability to have artificial gemstones, chemically identical to natural ones, for a fraction of the price."""
7125,3," #63: @Yasmin_Jane ed ""RT @Wordstagrammed: stay happy, life is temporary"""
7126,4," #16: @PoeRavenBot ed ""Darkness there and nothing more Not the least obeisance made he not a minute stopped or stayed he Though its answer little meaning --- little relevancy bore Leave my loneliness unbroken! --- quit the bust above my door!"""
7127,3," #70: @Total LFC ed ""RT @LFC: Fight. Passion. Determination. Spirit. ✊What a comeback. What a team. What a club. #YNWA https://t.co/GRpBmbLWuy"""
7128,1," #80: @☯♍♎♐ ed ""RT @MayaDanielleP: The best way to “cancel” someone is to ignore them. Don’t talk about them. Don’t give them your time or energy on any le…"""
7129,3," #26: @Bowater Comms ed ""RT @alakeconsulting: Absolutely brilliant talk from @EmilyFBeaumont at the @plymBizWomen event today - an inspiring lady with a great story…"""
7130,4,"Tweet #43: @Alex tweeted ""RT @unspokentext: Sorry to those I hurt while I was hurting."""
7131,3," #72: @Pirolee ed ""@Olaife23 @FalanaOlubunmi3 Happy birth anniversary Ma'amProsperous years ahead Heart desires are grantedI love cakes anyway"""
7132,3," #34: @Z ed ""RT @garoukike: The Venezuelans don't know the pleasure of living a peaceful/prosperous US puppet like France, where the majority of the wea…"""
7133,3," #16: @@Hamaasanazar ed ""The #Taliban continue to murder innocent civilians, this time in Herat province. Dealing drugs and murdering people is no way to begin embracing peace. Hear the voice of the Afghan people calling for peace!!#Taliban#Herat#Afghanistan#TalibanLies https://t.co/WVvzBuEquU"""
7134,4," #10: @andrea ✪ ed ""the good old 3 am haircut...i gave myself bangs lowkey regret it but what’s new ?!?! https://t.co/7Z2fyFugom"""
7135,1," #37: @Amanullah Khan Niazi ed ""RT @ShamaJunejo: Shame on you @SAMAATV  Shame on your anchor @mshoaib336 who harassed and bullied Nasir Khan Jaan on his sexuality.This…"""
7136,5," #48: @5 - Among Rocks - M-55518. ed ""RT @Sir_GTanner: ""Selain skill ada istilah lain yang perlu kalian ketahui. Disimak ya, ` Istilah Lain:• BP, Blood Point atau darah• BPO, owner adalah darah kita• BPE, enemy adalah darah musuh• Stun artinya harus ber istirahat `"""
7137,4," #39: @Otto ed ""@mikeythelittle Yeah, it's weird, but there's also no ""I see your sorrow, I am sorrowful for you, but I have no words to offer, so here's a small token to say 'I see you' """""
7138,3," #25: @badgyallaurlaur ed ""RT @escarfullashitt: I feel like you get no where in life being nice. Be a bitch, be assertive, & don’t take shit from nobody no matter how…"""
7139,3," #74: @••Kaylee Smiley•• ed ""RT @thejoeywild3r: If we’re dating, I want to be your second priority.I want your first priority to be YOU, your ambitions, your life, an…"""
7140,3," #11: @NorthWales.com ed ""RT @BohoWeddings: New Boho Blog: Stef and Simon's Bright and Bold Tipi Wedding in Anglesey by About Today Photography https://t.co/8DnsGzRd…"""
7141,4,"Tweet #3: @Mageswaran 😇😈 tweeted ""@selva_06 @_taness_ @raneej0406 Still ur paining deep down inside selva 😂😂😂"""
7142,1," #41: @dana 🥰 ed ""RT @lindseyyx2: A 26 year old man kidnapped, raped & impregnated a 11 year old girl in Ohio. & thanks to their heartbeat bill she will now…"""
7143,3," #62: @Jamie Stewart ed ""@TheSwissBankie Me reading the first two sentences before realising you were talking about Judd. https://t.co/kGDLCy26Pn"""
7144,4," #53: @SynoandAnto ed ""【sad (about)】 mournful"
7145,3," #8: @GobrinSrayer ed ""@Aggron19Black @NickRekieta Enjoy! Lol https://t.co/XQoIlw6caf"""
7146,0,"Tweet #64: @I'm procrastinating tweeted ""RT @BioWareProblems: You have sex with a witch to save the world or get your best friend or former arch-nemesis to do it for you. https://t…"""
7147,3," #27: @Rachel Borrill ed ""RT @LFC: Fight. Passion. Determination. Spirit. ✊What a comeback. What a team. What a club. #YNWA https://t.co/GRpBmbLWuy"""
7148,5," #43: @Le 6e homme ed ""💡Surprise💡Vidéo bonus tuto sur la loterie de la draft NBA avec les théories du complot liées et la mock draft du top 3 ! 🔥https://t.co/62cMaoZdGN@Basket_Infos @NBAFRANCE #nbadraftlottery #tuto"""
7149,4,"Tweet #73: @Really Small Giant Robot tweeted ""@grhmthmsn I'll give that sexist jackass this much:I wouldn't mind a movie about a young man kinda-sorta falling in love (of some kind) with Bumblebee as a proxy for coming of age, meeting a nice guy to hold hands with, embracing a cast off skill and learning to mourn healthily."""
7150,3," #2: @~M ed ""Listening to Peace Of Mind by Boston on @PandoraMusic.https://t.co/K57ZqXFByH https://t.co/NuesLDnBO9"""
7151,3," #29: @Nicole Tabat ed ""Today, I'm listening to Sunset Blush by @kississippiPHL. This was one of the the albums I found in my search for albums yesterday, but I just was more in the mood pure instrumentals yesterday. Anyway, I listened to it today and it was great. #AnAlbumADay https://t.co/FtHyKjy6zu"""
7152,3," #34: @Alyssa Jade ed ""RT @tina_d75: Couples have dated for 10 years then got married & divorced after a year. Strangers have fucked on the 1st date & now are cel…"""
7153,3," #33: @Donna Fasa⭐️⭐️⭐️ ed ""RT @outlawjw: Quick shout out to @GenFlynn.🇺🇸  We haven't forgot about your plight much less what you've done for us all.  America owes you…"""
7154,3," #23: @bernxx ed ""RT @oneb1gfight: Let's cheer all out on Wednesday!Support the Lady Eagles!Trust Him, and Believe in the girls!Go ATENEO! ONE BIG FIGH…"""
7155,3," #23: @PãŘ@m ÌñS@ņ ed ""RT @MSGians7: With the pious blessings of Saint Dr @GurmeetRamRahim Singh Ji @DeraSachaSauda is known as ""True Blood Pump"" where millions o…"""
7156,4," #48: @𝓪𝓷𝓲𝓴𝓪𝓪𝓪𝓪 ed ""hirap pag laging bored https://t.co/DE6mRmotP8"""
7157,0," #1: @Dino Moshova ed ""RT @CNN: .@brianstelter: Trump's furious reaction to Facebook's ban of some high-profile users shows us that he is, I'm sorry to say, the I…"""
7158,2," #44: @❌American Sovereignty Media ed ""Berlusconi says ready for EU vote after “big fright” of emergency surgery https://t.co/QAGH3iCKcn"""
7159,4," #48: @Sandra ed ""RT @RosemaryCard: Hey Twitter! Wanna see a little before and after of my kitchen? Too bad. I’m so proud of it and want to show you. https:/…"""
7160,1," #69: @kaley ed ""RT @lindseyyx2: A 26 year old man kidnapped, raped & impregnated a 11 year old girl in Ohio. & thanks to their heartbeat bill she will now…"""
7161,4,"Tweet #50: @Nikki/L tweeted ""RT @btstranslation7: + we’ve got korean, english, chinese, & portuguese textthe tone isn’t as bright, it’s regretful or it has the spirit…"""
7162,0," #8: @Dalton Car Sales ed ""DUE IN SOON PHOTOS FULL SPEC AND PRICE TO FOLLOW2015 (152) AUDI A4 2.0 TDI 136 SE TECHNIK LOW MILEAGE 50067 IN THIS GREAT LAVA GREY COLOUR GREAT SPECFULL BLACK LEATHER HEATED SEATSPARKING SENSORS FRONT & BACK... https://t.co/TNrQMc0967"""
7163,0," #57: @Angela Kennedy ed ""RT @KatiePennick: HI @TfL it’s me again, your most aggravated passenger. Just waited 10 mins for a bus + flagged it down. It stopped, opene…"""
7164,2," #47: @RRC Library ed ""Word of the Day: Feisty - adjective - [ fahy-stee ] - Full of animation, energy, or courage; spirited; spunky; plucky. ill-tempered; pugnacious. ""My girl friend is such a feisty competitor that I dread to challenge her to even a simple board game."" https://t.co/w4MzOYvQEh https://t.co/WG7Z1NJo53"""
7165,4,"Tweet #9: @Chief Nerds tweeted ""New post: Omoni Oboli, Dakore, Faze others mourn with Annie Idibia https://t.co/wTJVcT8Tcz"""
7166,3," #44: @BryceAriel ed ""RT @DontWorryBoutB: men legit will swear they are loyal simply bc they will never leave you for nobody they cheat with. 😂😂😂"""
7167,4,"Tweet #62: @Ungwhim Gwhent tweeted ""@LCRWnews @IwriteOK Denying the the notoriety of a high body count probably means more than threat of death. Also the embarrassment of being stopped by unarmed potential victims is probably troubling to black pill nihilists trying to feel powerful and potent."""
7168,3," #46: @Shrmila Verma ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
7169,3," #54: @Murphy ed ""Doubt it, but I hope it is frozen https://t.co/76fXwU3eLn"""
7170,3," #68: @daters ed ""you’re doing great. huhu im so happy 😭"""
7171,2," #37: @John Erbrecht ed ""After the last two GOT episodes, starting to get some anxiety about the possibility of feeling that feeling I had when that “Smoke Monster” show ended. I don’t wanna get Losted!!!"""
7172,4,"Tweet #6: @Ethnocrat tweeted ""RT @waltherhoffen: Every street in every city must have a memorial to the Holocaust. You would think the British people would get a “thank…"""
7173,2," #26: @Ash ed ""That moment when your crippling anxiety will make sure you die alone 🙃"""
7174,4," #56: @Dyeneris ed ""@glum_glok @linaiolanda это невозможно , твиту 3 сек"""
7175,3," #62: @Kai ed ""RT @Krisabellim_: Self love will not harm you"""
7176,3," #71: @CARLOS ed ""bet they preying on my downfall, they don’t wanna see me blessed."""
7177,4," #11: @Prabhleen ed ""RT @TheLeaflet_in: #RanjanGogoi“Today, I am at the verge of losing faith in the capacity of our system to deliver justice to the weak and…"""
7178,4,"Tweet #78: @El3ees tweeted ""@smtm_LFC75 Why are you troubling yourseld with evertonion trash"""
7179,3," #30: @gekid ed ""@sulliku dande juga harus happy 💓💓 https://t.co/0KpLUS84Pm"""
7180,4,"Tweet #55: @aditya raghuraj tweeted ""RT @NoaHakim: We just had a minute of silence in the embassy @IsraelinIndia🇮🇱🇮🇳, commemorating the Israeli #MemorialDay.Today we all in #I…"""
7181,3," #59: @a girl has no name ed ""RT @TheFoofinator: ""Why is this artist so popular?? All they draw is the same type of thing!!""Have y'all heard of...an art style? A brand…"""
7182,4,"Tweet #30: @Dr Susan Harris Rimmer tweeted ""RT @DaviesSaraE: #MyMum - the only 1 of 7 children to finish school & get nursing qualifications. She came from a very poor migrant family.…"""
7183,4,"Tweet #44: @Cristy Ada tweeted ""RT @Notebooktxts: Sometimes happy memories hurt very much."""
7184,1," #1: @Tamayo Andrés ed ""@fsosavargas @lujansaenz @nacionaloficial Creo que lo que hizo fue enfatizar su aversión por el teacher Richard Street."""
7185,3," #46: @🇬🇧🏴󠁧󠁢󠁳󠁣󠁴󠁿 Iain_L 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇬🇧 ed ""RT @Minorcynic: Hope someone is keeping these quotes to use for the next indyref campaign.  But Scottish nationalism transcends all other t…"""
7186,4,"Tweet #48: @Claire Brown tweeted ""@Glostermeteor @lewis_goodall It’s horrible to watch this unfolding in our country. It makes me feel very sad (and a tad frightened for our future). I hope we wake up before it’s too late."""
7187,4,"Tweet #26: @Chowkidar Manuru Srinivas 🇮🇳 మణూరు శ్రీనివాస్ tweeted ""RT @Sumiran_KVS: While #Telangana is mourning the suicide of 25 students,MIM taking over Home Ministry & State debt rises by 9.5% in just…"""
7188,4,"Tweet #79: @Maulik tweeted ""RT @shannonrwatts: These are the two tweets @foxnews combined to create their “Shannon Watts is politicizing a tragedy” segment with @dloes…"""
7189,0," #72: @PISSED'erResister🍊 ed ""RT @B_L_Mencken: @AngrierWHStaff Bolton has been such a good little boy for Trump by going along with Donald's North Korea idiocy, that #De…"""
7190,4," #13: @RTRS vijesti ed ""Dačić: Perјance OVK sad bi da sude Srbima #RTRS #RTRSvijesti https://t.co/riWsLIyiNS"""
