,text,label
4097,Service pengiriman cepat,2
4098,trimakasih barang sudah sampai tapi sayang kulitnya ada yang cacat,4
4099,kualitas barang jelek.penguncinya sudah patah saat baru dibuka..,0
4100,ga sesuai dengan banner nya katanya Free teflon tapi teflon tidak dikirim sangat kecewa,4
4101,"tasnya bagus, ringan dan elegan. tapi sayang, dateng2 pas dibuka jahitan sebelah kanan sudah pada copot jdi lgsg saya bawa ke permak tas??",4
4102,"mantab. berfungsi dengan mantab, proses pengiriman cepat. TOP",3
4103,Bawahannya ada bolong ?? pengen retur tapi sayang ongkirnya buat kirim balik ke tokonya jauh di tasikmalaya. Tolong sebelum kirim di cek dulu kualitasnya biar ga gini.,4
4104,barang sampai dengan kondisi hancur. packing luar tidak ada sobek,0
4105,"Pesannya warna putih, datengnya abu2. Ini sudah kedua kalinya, yg pertama saya balikin ke gudang sarinah trs ternyata warna putih nggak ada jadi saya di refund uang. Yg kedua pesen lg warna putih datengnya abu2 tp ya sudah lah, saya sudah lelah",4
4106,ada satu yang salah dong pengirimanya gimana kurang teliti,1
4107,SANGAT TIDAK RECOMMENDED!!!,0
4108,"pesanan sesuai dengan apa yang diharapkan dan tidak mengecewakan. Mengenai barang tidak ada kecacatan sama sekali, pengemasannya sangat rapi Dan kuat, pengirimannya cepat, serta respon penjual cepat dan ramah. semoga sukses selalu, terimakasih.",2
4109,Barang Sesuai Deskripsi. Produk Original. Packaging Bagus.,2
4110,"barang jelek, mudah sobek",0
4111,Pelayanan sangat memuaskan,2
4112,Yang di pesan merah yg datang biru parah,4
4113,"Barang bagus, pengiriman juga cepat. Cuma minus di packaging nya kurang rapi (cuma pakai plastik. Tapi rekomen sih buat harga segini.",2
4114,kecewaaaaaaa...botol pecah!! ngenes bangeett,4
4115,"Setelah kemasan dibuka, tercium aroma kecoa yg sgt menyengat. Entah apakah mata bor disimpan di tempat yg bersih atau tidak.",1
4116,"mantabb selernya baik banget, penyabar sampe salah paham, tapi selernya tetep profesional dan baik hati..Positive seler Game nya seru!. kelengkapan sesuai. produk terbaru.",3
4117,Box hancur!!!! Padahal customer beli untuk kado!!! Mengecewakan. Masa bungkus cuma pake plastik tipis? Toko besar tapi gak modal bubble wrap!!!!,0
4118,"Barangnya ok, kemasannya tidak ada rusak. Joycon ungu (sebelah kanan) sempat tidak terdeteksi, namun setelah re insert joyconnya dua kali, akhirnya berfungsi. So no issue there! Harganya bersaing, sellernya fast response, terima kasih!",2
4119,mantap proses pengerjaan dan pengiriman juga barang sesuai dengan deskripsi,2
4120,"barang cpt smpk, sesuai sm yg di gambar, barang bagus berfungsi lampunya terang",2
4121,suka banget sama original source yang mint,3
4122,alhamdulillah brng sdah sya trima. recomended,2
4123,"Cocok buat bersihin layar HP yang cepat kotor karena kena keringat gara-gara main game atau dipakai telepon. Cairan pembersihnya bening dan setelah disemprotkan bentuknya jadi semacam embun gitu dan engga berbau. Bentuk alatnya compact dan sekilas mirip vape, tapi mungkin ukurannya agak awkward untuk disimpan di saku (kecil engga, besar juga engga). Pengirimannya juga cepat. Overall, puas belanja barang ini di sini.",2
4124,buruk,0
4125,gagang sapu terlalu pendek.packaging kurang rapi dan aman tapi so far brg sampe dgn selamat,2
4126,"Barli rutin tiap minguu 20pcs yg kiriman terakhir semua pada rusak, kendor pada bagian baut2 nya, cuma ada beberapa yg bisa digunakan ( bahaya bocor gas dari bawah bis menyambar karena pada bocor) di tanyakan pada penjual tapi sayangnya ga mau tau cuma jawab GA ADA GARANSI! costumer lagi yg dirugikan Krn penjual yg ga mau tanggung jawab dari barang yg dijualnya, cuma pengen CUAN tapi ga mau tau keluhan costumer nya. padahal sudah saya percaya tiap pengambilan pasti ke toko ini tapi sayang nya ga ada pelayanan yg bisa memuaskan costumer nya",0
4127,"Respone sellernya sangat cepat..Tapi....ga bisa dipasang di hp saya, dideskripsi 7 inch bisa eh ternyata pas dateng di pasang di hp samsung a70 ga muat, dan pas baca dalemnya maks ktnya 6,2 inch. Sama buat maen CoD rada ngadat, pas maen ML lancar jaya.... Padahal pengen maen CoD nya :)",4
4128,kalo udah bayar dicuekin sama penjualnya !! - chat 3 januari 2021 di respon. - order 3 januari 2021 jam 11 siang dengan kurir grab same-day - barang sampai 4 januari 2021 jam 3 sore. KALO UJUNG UJUNGNYA GAK SAMPAI TUJUAN DI HARI YG SAMA NGAPAIN BAYAR ONGKIR MAHAL PAKAI GRAB !!,0
4129,barang telah sampai dengan packaging yg bagus,2
4130,Lain x waktu pengiriman harap lebih cepat. Yg lainnya sdh bagus!,2
4131,Paking tidak rapih jebol,1
4132,"Suka banget sm Flimty krn membantu memperlancar BAB, Rasanya enak, mudah untuk dibawa, pengiriman cepat, penjual ramah, thank you kak. Semoga sukses usahanya :)",3
4133,"Klaim produk order ditanggapi dg cepat, dan diganti sesuai dg kualitas yg baik.",2
4134,"pelayanan buruk, barang yang dikirim tidak enak. jangan beli disini",1
4135,barang oke sesuai pesanan,2
4136,respon seller lambat.. 2 hari dl baru barang dikirim..,1
4137,Seller tidak ramah,1
4138,Saya pesan imboost kids syrup tp yg dikirim tablet hisap. Pengiriman juga sangat lama. Very Negative service!,0
4139,tipis bgt kyk stocking??,4
4140,barang tidak bisa di atur echo. sudah di putar tpi tetep tidak ada effect. tombol joga tidak bisa di pencet. pokoknya mengecewakan.,4
4141,"parahhhhh kecewa bgt bilang bahan yg tebel tpi datang tipis murahan, mana pesanan di kali 4 nilainya hasilnya jelek bgtttt, jgn mau pesen di toko ini parah bgtttttttttttttttttttttttttttttttttt",4
4142,auto langganan ????,3
4143,brg di trima dgn baik n respon cepat tks,2
4144,barang sesuai harga,2
4145,lampu nya nyala... tapi Bentar aja tahan nya... habis itu mati... terus di colon lagi hidup... Trus Bentar aja mati... ngak tau salahnya dimana...,4
4146,"lumayan lah, buat pemanasan",2
4147,"ad retak di bagian kasingnya yg ad logo bluetooth nya, untuk unit MP3 kit blom di tes mudah2han nyala, setelah di tes ternyata gak ad suaranya padahal kalo pake modul MP3 lain nyala?? jadi keluar biaya 2x niat hemat malah buntung",4
4148,Bahannya kurang kuat sehingga pada saat mau pasang ke quick mount malah patah mekanisme penguncinya,4
4149,barang sdh di terima dgn selamat dan barang nya muantaaap sekali.maju dan terus berkembang buat toko nya.,2
4150,respon seller ok.Barang sesuai deskripsi dan mudah pemasangan sejauh ini puas. Saran membangun untuk stik ps bawaan bisa ditingkatkan atau ada pilihan upgrade stik.Overall worth untuk harga segini. Pengiriman tiba sesuai jadwal meski di akhir. ??,2
4151,service mengecewakan..,4
4152,"beli 10pcs hampir rusak semua bentuknya, dan toko terus berdalih, ya udah utk pelajaran aja utk yg mau beli",1
4153,Baranh tidak dikirim. Penipuan,1
4154,"Setelah pake masker nya kulit merasa alergi, ampe kemerahan lalu membengkak. Saya bingung harus gimana",4
4155,"Hadiah Tempat Minum Lipatnya Mana? Qoq Tidak Ada!!! ???????????????????????????????????????????????????? Memang Ada Tulisan: Selama Persediaan Masih Ada, Tapi Kalau Hadiahnya sudah tidak ada Jangan ditampilkan lagi! itu namanya Pembohongan. Sudah Harganya tidak sesuai!!! Hadiahnya tidak ada lagi!!!",0
4156,"Barang sudah sampai, packing bagus",2
4157,barang tidak ada dalam paket,4
4158,"packingnya kurang banget, ujung2nya pd lecet. jumlah lengkap sesuai order",4
4159,"baru terima paket siang ini. beli mukena disini, di iklan gak bilang klo tanpa tas. saat komplain kenapa mukena kusut. malah respon klo sdh dicuci dan disetrika apa masih kusut?? becanda nya bikin kesel nih penjual nya",4
4160,respon cepat..cuma buku sampul hardcovernya penyok2..ada beberapa halaman sekitar 8 halaman yang posisinya kebalik-balik..,4
4161,"5jam lgsg sampe, packing aman buble warp, kondisi barang sudah dicoba mantab lancar bagus hasilnya, penjual fast respon. Terima kasih seller.",2
4162,"overall keren. Paking aman, seller ramah n fast respond jga ??",2
4163,tidak sesuai gambar dan kecil,1
4164,"dikabarin yg elephant size 4L kosong, minta ganti chevron yg penting bs kembaran kk adek, bisa dongs. gausah diraguin, bahannya pasti adem",2
4165,"mon maap, pemesanan ke-2 ini rasanya beda dg pemesanan pertama yg luar biasa enaknya. yg ini lebih pahit drpd sblmnya. lagipula pada pemesanan ini saya menemukan rambut di dalam kopinya :( mohon dijaga kualitas dan rasanya meski bnyk pesanan ya. tks.",4
4166,"PRODUK BAGUS, PROSES SANGAT CEPAT, PENJUAL RAMAH DAN DESAIN BAGUS, KAMI AKAN PESAN LAGI",3
4167,Barangnya bagus dan terlihat mewah. Designya juga keren. Pengiriman cepat dan di bungkus dengan rapi,2
4168,mantap. pengiriman nya cepat banget. barang oke semua dan berfungsi. kondisi mulus ??% mantap. cahaya nya juga terang banget. top markotop,3
4169,barang sesuai...,2
4170,Knuckles karetnya agak kurang nyaman terus pelayananya slow respon,4
4171,Product tidak bisa spray sudah di kocok berkali-kali ..tidak bisa dipakai.tidak recomended..kecewa,4
4172,"pengiriman cepat, packaging nya okeee banget, isinya sesuai, ga gampang macet pas dipakai, pokonya bagusss bangettt terima kasih joyko????",2
4173,gak fungsi walau udah di charge seharian. apes aja ini mah,4
4174,spray tdk sesuai gambar..semprotannya spt mainan pistol anak2 aja,1
4175,Bocor rembes bagian atas . kalo dimiringin bisa abis,1
4176,"sepatu yg di kirim tidak sesuai sama yg saya order, warna,jenis dan ukuran berbeda,komplain ribet,padahal order titipan",0
4177,"barang bagus, seller ramah..",2
4178,Ok nih seal tutup nya juga kuat pas di pencet2 utk keluarin angin dari kantong gak kebuka. Harga murah pula.,2
4179,Pesen warna hitam yang datang gold padahal sudah konfirm by wa. Barang datang ada peyok kiri dan kanan. Kecewa...,4
4180,"Produk diterima dengan baikk, sayangnya box banyak yang penyok, kalau bisa tambahkan opsi tambah bubble wrap, tidak apa2 tambah biaya agar buyer menerima box dalam keadaan sempurna",2
4181,Baru dipake lngsung sobek..bahanya tipis,4
4182,uda pembelian ke2 nihh,3
4183,barang bagus sesuai dengan gambar,2
4184,"Sedikit kecewa karena packingan kardus berbyr ternyata benar� hanya 1 kardus tdk ada tambahan pelindung apapun shg pesanan sy penyok juga, gmana klo tdk pki kardus berbyr mgkn pesanan sy tdk terbks sama sekali (rusak total).",4
4185,"kecewa kali, bknnya di test dlu sblom kirim, tdk ada satupun yg bs hidup.. brg sangat ringan, yg punya sy bli di Ace brgnya berat dan bs hidup..",4
4186,"over price dgn kualitas barang yg tidak kokoh dan melorot2 . Untuk seller ini saya review jujur ya jgn sembarangan bilang gak jujur! harga anda sama kualitas gak sesuai. Yg gak jujur adalah anda sendiri yg membujuk saya via chat merubah review dengan iming2 free gift, saya tolak krn itu membohongi diri saya sendiri. Berarti gak semua review itu asli mgkn sebagian bujukan seller untuk merubah review spy terlihat bagus pdhl mgkn kasusnya sama dengan saya kecewa dgn produk yg over price!",0
4187,keras gak ada rasa,0
4188,ga sesuai permintaan...udh jelas2 dikasi keterangan orderannya dan di chat biar inget eeh...malah barang yg datang warna tdk sesuai dengan jumlah warna yg diinginkan. pengen cepet ngirim aja ini lapaknya. klo ga punya stok jgn di approve.,0
4189,"sedikit kecewa pesanan pembayaran nya 2 tp di kirim 1 saja ,seharusnya owner hrs lebih teliti biarpun saya minta biru tetapi pembayaran. nya 2 Intem dikirm saja 2 hitamnya dan minta resi saya sdh terlanjur di buang resi kecil ya.",4
4190,"Produknya bagus, pengiriman cepat (fast respost). Saran aja bagi pembeli klau buka pelastik pembungkus kaca jamnya pelannya. Overall this store are Positive. Thank you",2
4191,dompetnya kecil bahannya tipis.,4
4192,"packing super aman, dan rapih. per kaleng, per 1 kardus yg di lapisi bubble wrap tebal pada kaleng nya, lalu kardus dijadikan 1. awalnya sempat ragu, aman ga pesan susu pakai jasa kirim reguler, karna biasa pakai instant, dan ternyata Alhamdulillah ga penyok sama sekali pesan 2 kaleng. sukses selalu seller.",2
4193,"barang kagak sampe,...beneran kagak sampe. gak jelas toko nya apa aplikasinya ini kecewa",4
4194,barangnya ga dikirim sampai hari ini,1
4195,Pengiriman cepat dan barang diterima dalam kondisi baik,2
4196,Barangnya ga ada,1
4197,"Baju bagus, tanpa cacat dan harga bersahabat",2
4198,"Tidak layak packing nya. bubblenya banyak yang kempes, sepertinya bekas pakai.",0
4199,"Mesin sesuai yg dibutuhkan. Cs nya juga ramah, menjawab semua pertanyaan apa yg kita butuhkan.",2
4200,Rqpihhhhhhhhhhhhhhhh,3
4201,"Barang belum sampai sampai hari ini, Toko Pefia Tolong Reviwe lagi kerjasama dengan kurir Antaraja itu, sangat lelet dan gak bertanggung jawab, barang belum sampai sdh di konfirmasi diterima pemesan hadeeehhh, kurir abal2...lama super lelet",1
4202,"Alhamdulillah paketan nya sudah sampai, sesuai gambar nya, trimakasih ??????",2
4203,Harga terjangkau!. Produk Sesuai. Kualitas sangat bagus! pengiriman cukup responsif. terima kasih yaa... sehat sehat selalu utk seller dan team...,2
4204,"Barang Mendarat,,produk original sesuai dengan deskripsi,kemasan rapi ,seller Ramah,fast respon pengiriman pun cepat pokok nya recomended dah,makasih tokopedia makasih admin??",3
4205,"Ini pembelian ke 5 krupuknya mantap, pengirimannya cepat dan tidak ada yang rusak. Terima kasih kepada penjual dan kurir sicepat",3
4206,"Jujur lumayan kecewa banget dengan claim wangi mint eucalyptus, pasti yang kebayang wangi kyk minyak kayu putih gitu tapi pas datang bener2 ga ada wangi mint atau eucalyptusnya. Atau mmng aku idung ak yang salah cium. ?? yang jelas wanginya bikin eneg dan pusing bukan nyegerin kayak minuak kayu putih. terus ga dapet free pouch juga. ??",4
4207,"saat diterima tutup wajan ad yg bermasalah dan di wajannya ad goresan. bermasalahnya bukan krn proses pengiriman. tapi emang dari sononya cacat. kecewa dengan respon penjual yang bilang goresannya g masalah. Padahal saya kan beli baru, beli wajan anti gores malah terima yang bergores dan kualitas bermasalah. lgs ajukan komplain. sdh terima wajannya lagi yang tidak gores, cuma tetep bbrp yg mengecewakan. kecewa.. jadi lama dan saya harus repot ngurus pengembalian barangnya. kalau mw jual yang diskon jangan kasih yang kualitasnya g bagus. atau sampaikan aja produknya ad bbrp bermasalah makanya dikasih diskon. resiko beli online. semoga awet",4
4208,LCD kamera lepas dari posisinya. semoga lebih teliti dalam memelih barang sebelum dikirim atau dicek,4
4209,"bertanya apapun selalu di jawab dengan lengkap dan sabar, barang cepat sampai, packing rapih... terima kasih untuk admin nya ????",2
4210,"mantap fast response, penjual ramah dan solutif next pasti order disini lagi thanks gan!",3
4211,"pengiriman cepat, packing rapih, buku masih tersegel dengan aman. terimakasih banyak.",2
4212,biarkan gambar bercerita.. pesan 20 bh yg rusak 10 bh.. jgn percaya balasan pembelaan apapun dari seller tidak amanah.. alasan rusak expedisi padahal bisa dilihat sebagian letak cacat 100 % bukan dari expedisi dan sebagian yg lain kalaupun dari expedisi ceroboh itu karena packingan tanpa kardus per satuannya dan bubble juga tipis sekali lewat seadanya tanpa tempelan fragile padahal sudah pesan bubble dan kardus tambahan.. seller berusaha dilimpahkan biar diganti asuransi untung sudah diviseo unboxing dan ditolak jg dr expedisi.. saya tidak pernah cerita panjang lebar di ulasan. tapi berhubung demi kenyamanan buyer lain utk jadi pertimbangan.. bacalah ini.. WASPADALAH WASPADALAH tidak ada itikad baik berusaha lepas tangan bahaya bisa rusak tokopedia kalau banyak seller begini.. sudah dikasih note sewaktu proses dan sudah juga dichat dulu sebelum kirim utk hati hati karena mau utk dijual lagi.. sudah ajukan resolusi pengambalian dana ke tokopedia tp dialihkan ke asuransi.. utk akhirnya tetap tokopeda refund dana. trims admin,1
4213,"kantong sampahnya tebel, ga bocor, ga rembes. kualitas oke banget. saya selalu beli disini.",2
4214,Berfungsi dengan baik di korea,2
4215,gak nyala padahal batt udah baru. anak sy jd kecewa. mau ditukar jg barang cm brp ribu,4
4216,puasssssssssssssssssssssssss ...,2
4217,"Respon cepet, ramah, solutif, kerjaan cepet banget, harga kompetitif Kerenn recommended seller",3
4218,sedikit masukan klw utk buble warp agar bagian dalam juga di bungkus jika ada pemesanan brg yg dibungkus bersamaan dgn lampun yg mudah pecah. terima kasih????,1
4219,Kualitas bahan sangat baik????. Produk original ??. Berfungsi dengan baik.,3
4220,"Tipis bgt, jelek",4
4221,kondisi barang agak kotor & sulit dibersihkan,1
4222,"Produk yang saya terima kondisi motor sabliziernya kurang baik, al hasil video bukannya jadi mulus malah unstableized",4
4223,sudah sampai dan lengkap y gan. trins,2
4224,"Nyesel setengah mati beli ni produk, beli gara2 liat ulasannya kok positif semua.. sumpah ini krim baunya ga enak banget, kalo boleh digambarkan baunya itu perpaduan antara muntahan bayi dan minyak nyong2 om2, iya separah itu.. ini yg pada kasi ulasan idungnya pada mati rasa ato gmn ya ?????? .. pengiriman sih cepat dan bagus, but sorry, the product is a nightmare + very pricey.. tau gini gw ttp beli wak doyok yg wanginya jauh lbh enak dan jauh lbh murah.. this cream is really2 not recommended!",4
4225,isi tidak penuh dan tidak ada wangi nya. segel hanya pakai solatip seadanya,4
4226,"KALI INI BELANJA DISINI SANGAT MENGECEWAKAN!!! FREE ONGKIR, BIASANYA DIKIRIM DNG SI CEPAT REGULER. Tapi KALI INI DIKIRIMNYA DENGAN SI CEPAT HALU !!!KARDUS PENYOK,TERBUKA, BERANTAKAN !!!! SANGAT BURUK DAN JENIS DELIVERY TIDAK SESUAI DENGAN YG ADA DIAPLIKASI !!!",4
4227,"Mantapp, paling terjangkau diantara seller lain, bener bener baru, sudah dimainkan tidak ada masalah",2
4228,"nggak recomended saya sdh tes wtnya katany jarak 1km, ini 100 meter saja sdh gangguan",1
4229,Sangat mudah pemasangannya,2
4230,Mantap sesuai pesanan trimakasih,2
4231,"pecah 1, kondisi mash di plastik bubble wrap",4
4232,pelayanan sangat memuaskan dan memberikan yang terbaik . penjual sangat responsif untuk menjelaskan kalau di tanyain,2
4233,Bahannya nyaman ??. Nyaman di punggung. Gampang dipakai.,2
4234,"yg di pesan warna ngga sesuai klu memang ngga ada bilang aja ngga ada jgn bilang ada, saya ini beli bukan minta.",0
4235,Kecewa sih. Potongannya gak rapi. Ukurannya beda beda. Ada yg lebih besar lebih kecil wtf dgn harga segitu harusnya kualitas uda bagus. Gak worth! Setipis kartu remi. Bagusnya dikemasan doang. Kemasannya oke menarik. Tp yg paling penting kan isinya pak. 75k wtf. Gak ikhlas.,4
4236,"Sangat mengecewakan, barang yg dikirim tidak sesuai konfirmasi, sampai harus bolak-balik 2 kali, saya harus nanggung 6 X ongkos kirim....SANGAT MENGECEWAKAN",0
4237,"Cepet nyampe karena pake yg kiriman sehari, mic nya ga bsa dpake. Chat ke penjualnya, bilang nya itu cuma bonusan.. so.. emang klo bonusan harus dkasi yg rusak..",1
4238,"kemasan kotaknya ada yg penyok dan robek, tp pisaunya aman. padahal mau buat hadiah temen",4
4239,"dari dulu emang suka dg efek 'nyesss ... adem' pakai sabun ini. apalagi sdg promo beli 2 dapat 3. brg terbungkus rapi dg bubble wrap, aman sampai diterima.",3
4240,Kirim Cepat Barang Ori Paking Rapi,2
4241,"Sy pesan lilin yg angka 1 dan 6 . Tpi di kirim nya angka 7 . Angka 6 nya sdh benar , pdhl wkt beli sy sdh jlalasin sy mau yg angka 1 dan 6 . Sy tdk bs kirim foto nya krn sy udh buang brng nya krn tdk bs di pakai . Sy udh tunggu brp hr , tau2 smp brng nya dan di buka yg di kirim lain sm yg di beli . Sy cmn pesan utk ke Dpn nya blajarlah yg Teliti sebelum brng di kirim .",1
4242,"Pelayanan nya kurang baik barang juga salah kirim dari awal udah dibilang 0,3 malah dikirim 1,2",4
4243,Material Produk Bagus. Kualitas Produk Bagus. Produk Original. Ukuran Produk Sesuai.,2
4244,"saya pesan hitam yang dikirim warna kopi. Next please lebih teliti lagi, kalau warna hitam nya gak ada please di info.",4
4245,"barang tidak lengkap, sudah coba kirim video unboxing tapi ga bisa2 masuk.sudah minta nomer WA dan email, agar bisa kirim videonya tapi tidak direspon.dan sudah balas email ke tokopedia juga, tapi tidak di balas. percuma barang nya juga tidak bisa di pakai karena tidak lengkap(padahal di gambar tertera free)",1
4246,mantap bgt,2
4247,"bahan bagus , hanya di bagian jahitan mudah lepas",2
4248,"pengiriman cepat, dibungkus rapi bubble wrap tebel, buku original, udah disampul rapih bgt, terbaik deh pokoknya!!",3
4249,saya sangat kecewa belanja di toko ini. respon penjual cuek. tanggapan lama. begitu datang barang tumpah basah. satu minggu baru datang. tidak tau di kirim nya lama atau di pengiriman nya lama.,1
4250,"Pengiriman oke, jahitannya oke, cuma pas dapet yang kancingnya rusak.",4
4251,di deskripsi produk 10gr tp real yg diterima 8gr,1
4252,sudah dipasang & bagus deh....,2
4253,"kecewa, sudah di tunggu hampir sebulan, barang gak sampe malah return",4
4254,"fix aku cinta sama ini produk bahannya solid, dan bekerja sesuai deskripsi. bakal beli lagi!!!",3
4255,"beli brg sale, pengiriman via grabsend tapiii dimintain biaya parkir sm driver nya ANEH BGT!!!!!!",0
4256,mantaaappp biasanya langganan,3
4257,warnanya tidak sesuai gmbar ??,4
4258,"Barang bagus, pengiriman cepat, sayang packaging seada-adanya. pesanan untuk menambahkan bubble wrap juga tidak diindahkan. respon juga tidak bagus.",1
4259,Untuk toko berstatus OFFICIAL STORE toko ini tidak profesional... saya chatt ketersediaan barang tanggal 10 desember jam 2 pagi dan di jawab oleh admin barang ready jam 8 pagi. seketika saya Toko anda tidak akan melayani buyer yang memberi rating jelek sementara toko anda sendiri tidak proferional...order... ternyata sampai sore barang tidak di kirim dan baru tanggal 11 desember jam 10 siang di info kalau barang kosong.. order saya baru di kirim tanggal 12 desember.. anda menyarankan order packing tambahan demi keamanan saat pengiriman dan itu sudah saya penuhi... padhal di toko lain tanpa ada biaya tambahan packing sudah menggunakan kardus itupun harganya barangnya lebih murah... sebagai buyer saya cukup sekali ini saja transaksi di toko ini... terima kasih....,1
4260,Kualitas Produk Bagus.,2
4261,"Packing tebel double bubble wrap,kardus di dlm juga Utuh.tp barang yg datang PENYOK.artinya brg sudah cacat saat dikirim.lokasi sy dkt dng tefal jd pengiriman cepat,sy join tokopedia dr 2015 dan blja 3-4x sehari jd bs bedain brg rusak krn pengiriman atau memang sudah cacat.sy punya video unboxingnya.tp krn susah skali upload foto& video untuk complain,dan beli krn event akhir thn,jd ya sudahlah.tp produk rusak jng menyalahkan ekspedisi.lbh baik tulis di deskripsinya : PROMO CUCI GUDANG,BRG TIDAK DAPAT DIKEMBALIKAN.jd kita para pembeli jg gak expect too much.dpt brg cacat,terima resiko.Ps:spt biasa admin pasti membalas ulasan dengan mohon respon chat dari kami.kenyataan mrk tdk pernah menghubungi pembeli jika produk cacat.bintang 1,untk admin & produk",1
4262,pesanan ndk sesuai... pesen M di kirim L ....,4
4263,beli kemasan baru di kirim kemasan lama ! BINTANG 1 KON%TL,0
4264,"toko benalu, gk jelas barangnya.. sampah",0
4265,Sangat presisi dan pas,2
4266,mantep pake segel.. asli..,2
4267,"Pengiriman lambat, tidak sesuai jadwal, tetapi puas.",2
4268,"bukunya original, bagus tidak ada cacat. Sayangnya saja respon dari penjual lama sekali, bahkan tdk di respon.",4
4269,pelayanan memuaskan dan barang sesuai ??,2
4270,Kualitas produk mengecewakan. Mulut buaya baru dibuka 2x sudah stuck dan tidak bisa dipakai lagi. Klaim bisa mengembalikan barang juga ternyata prosedurnya tidak mudah. Akhirnya cuma jadi sampah di rumah.,4
4271,"produk cukup bagus, pas sesuai harga",2
4272,alas kandang nya oke banged..tebal dan bahannya bagus..pengemasan dan pengiriman jg cepat ??????????,3
4273,mantap boss.,3
4274,"mobil bukan asli hot wheels, sy kira aslinya",1
4275,packing aman....makasihhhhhh,2
4276,"Pecah, packing kurang aman",4
4277,"Respon cepat tp sayang tdk sesuai harapan. Ukuran S nya besar, kantong kiri-kanan terlalu bawah, tanda pangkat di pundak sebelah kiri tidak simetris/miring, sebelah kanan posisi kancing tdk pas sehingga melengkung. Kesannya yg menjahit asal-asalan. Tidak rekomendasi",1
4278,ngirim barang kurang teliti,1
4279,Tidak sama dgn gambar,1
4280,"mudah�n awet, tp kainnya kurang nyerap, kalo di lantai granit masih ninggalin bekas",4
4281,lamaaaaaa bngt kirimnya,0
4282,Pesan lain warna dikirim. Warna yg sama. Kecewa seh tp ya sdhlah,4
4283,suka banget sama strap maskernya??. lucu + bagus bangett. recommended bgt. bakalan jdi langganan sihhh,3
4284,"parah banget sih responnya, komplain barang kurang, disuruh via wa, sudah wa disuruh lagi lewat marketplace, ampun dah, sejelek ini pelayanan sekelas OFFICIAL UNILEVER",0
4285,mantap berkualitas,3
4286,"Selller aneh ditanya katanya uda berangkat tp tokped ga update, ternyata sepertinya memang gagal pick up, tp ga bilang yang jujur kalo paket belum dipick up malah bilangnya sudah berangkat",1
4287,"Ini expiry date nya 2020? kok dijual. sayangnya aku ga ambil video unboxing nya. Soalnya yaa.. ga nyangka aja gitu. Judul tokonya official' store.. dan waktu check barcode, ga ada dong, ga keluar itemnya, beda dg produk satu lagi yg ke beli berbarengan.",1
4288,Guntingnya ga ada d paket yg d kirimkan,1
4289,Barang tidak ok,4
4290,Barang bagus dan berfungsi dengan baik. Hasil pengepelan juga bersih. Pengiriman cepat.,2
4291,Mantap jiwa bang,2
4292,"Bagian dalam berantakan semua benang nya, seandainya bisa lebih bagus, tambah mahal sedikit pasti banyak yg mau ini, bagus luar nya",1
4293,barang sudah sampai. barang bagus... Sesuai dengan deskripsi produk.,2
4294,"padahal udah berekspektasi tinggi beli di sini karena official store nya, eh tapi ternyata yg dikirim ga sesuai sama warna nya beli nya warna cream yg di kirim warna apaan.. kecewa bgt sih jujur karena ga konfirmasi dulu ke saya kalo mau di ganti warna nya lain kali lebih amanah ya kak, jangan kirim barang yg ga sesuai warna, kalo emang stock nya habis konfirmasi dulu hehehe makasih",4
4295,"tokonya songgong brg rusak minta dibebanin ke konsumen, ngak usah jd penjual kalo bubble dibebankan ke. pembeli",0
4296,"barangnya agak ringkih dan kecil, dan saat masang perlu hati2 krn besi2nya agak tajam , krn saat kita masang kmrn jari2 kami sempat tergores ??",4
4297,"Salah satu yang terbaik, packing rapih dan kualitas makanan sangat bagus",2
4298,"terakhir chat sekaligus memastikan bilangnya merek GM Bear yg akan dikirim, ternyata kardusnya ajah yg merek GM Bear tp isinya merek lain BUCK-I. Barang datang ga sesuai kesepakatan. Ini mah bohong namanya...",1
4299,Barang yang dikirim tidak sesuai dengan barang yang diterima,4
4300,"wangi nya enak banget, bener kaya creambath salon",3
4301,"Alhamdulillah barang sudah sampai, bisa dipakai semoga berfungsi dengan baik dan awet, kurirnya baik smoga rezekinya lancar terus",2
4302,yg direquest sama dikirim warnanya beda,4
4303,"official store sih bener, tapi begitu banyak komplen tentang packing, tetep masih di abaikan, berhubung barang nya Ok, ya masih ada yg mau beli, tolong para ATASAN perushaan ini, perhatikan bagian packingnya, jangan cuman asal packing,",1
4304,Yg dipesan 5macam yg datang doraemon semua,4
4305,"kualitas produk sangat mengecewakan, bahan yang di gunakan tipis..barang datang dengan keadaan begitu dan tidak di ganti baru.",4
4306,"Bahan dan konstruksinya tidak kuat, mudah patah.",1
4307,"produk sesuai,, berguna utk bersihin sampah di jalan depan rumah,, pengiriman cepat,, respon seller cepat,, packing dus+bubble wrap tebal.. thx",2
4308,Barangnya original ??. Berfungsi dengan baik.,2
4309,"Pengirimannya sih cepat, tapi barangnya bruntusan gitu. Teman saya juga beli drum pad bahan karet dari malang tapi alus kok, ini yg saya beli malah bruntusan begitu. Ekspetasi saya tadinya bagus malah dapatnya yg jelekkan. Tdk sesuai foto yg di pajang oleh penjual.",1
4310,"Barang kecil banget, salah saya sih Tapi ya gimana, namanya kecewa",4
4311,pesanan sy tidak sampai ke rumah sy sesuai alamatnya.,4
