,text,label
7235,pesan model love yg dtang jdi cat ktanya ready yg ga ada bilang,Anger
7236,pengiriman cepat dibungkus rapi bubble wrap tebel buku original udah disampul rapih bgt terbaik deh pokoknya,Love
7237,Alhamdulillah berfungsi dengan baik Packaging aman Respon cepat dan ramah Seller dan kurir amanah,Happy
7238,Seller ramah sabar jawab semua pertanyaan barang sampai tepat waktu mesin sudah dicoba dpt bekerja dgn baik Semoga awet thanks,Happy
7239,sangat mengecewakan barang dikirim tidak sesuai dengan deskripsi permintaan pembeli,Sadness
7240,Di gambar kelihatan besar tapi kenyataannya kecil sekali kaya mainan sampai sekarang bingung untuk makainya buat pakai apa tanggung sekli kecuali buat naro benang mungkin berpungsi nyesel banget telah beli kotak ini,Anger
7241,size l kecil bgt sih mana ga ada bahan size bajunya heran bgt admin jg respon,Anger
7242,pengiriman cepat banget pokonya best sukses selalu,Love
7243,mengecewakan,Sadness
7244,barang sesuai pesanan,Happy
7245,saya dimarahin emak saya barangnya kurang,Anger
7246,kecewa sama toko official ini ga tau kenapa pesenan pertama ga dikonfirmasi sampe di batalin sistem karena ga direspon sama sekali pesanan kedua karena disuruh pesan lagi sama tokonya dan cuma dikonfirmasi doang ga dikirim sampe udah tinggal menit sebelum dibatalin sistem lagi tapi untungnya gara chat cs tokopedia akhirnya bagasi bakalan dikirim didetik terakhir ga cuma sampe situ aja payahnya bagasi baru diambil pengantar tanggal dan pickup bagasi sama pengantar lebih dari hari proses kirim pun lemot muter padahal udah lewat depan rumah baru tanggal jam malem paketnya sampe,Sadness
7247,penjual ramah barangnya tertib sesuai dgn paket packing sosial padahal cmn pesan,Love
7248,"Kegagalan pembayaran besar telah mencapai harga yang sangat ekonomi, tetapi kualitas barang bukanlah penjual ekonomi",Love
7249,Piggyback,Anger
7250,Barang -barang yang dikirim tidak cocok dengan pesanan yang saya pesan jahitan dan tas Minnie merah muda tapi dua tas antek dikirim,Fear
7251,packingnya tdk rapi hanya dibungkus plastik hitam saja pada saat sy terima bungkusannya sudah dan di salah satu sulingnya ada mata kaitannya yg tidak ada,Sadness
7252,Dia tidak mengirim lilin meskipun saya membelinya,Fear
7253,sesuai ada kendala awalnya tapi terselesaikan dengan cepat dan tanpa repot,Happy
7254,mantap barang oke,Happy
7255,Saya tidak mengerti konsep cara membuka pensil segera seperti ini,Anger
7256,pake seminggu udh rusak bahannya ada sambungan yang brudul ga bisa dijahit sisi belakang waktu dtg masih oke,Sadness
7257,gimana mau dipake orang buat letak hpnya aja ngga ada percuma,Sadness
7258,Pembelian kesekian kalinya Puas Packing aman Kuat dan kokoh,Happy
7259,"Baterai itu rusak, dia bilang dia ingin menelepon dari pemasaran setelah menunggu hari Minggu tidak ada kelanjutan",Anger
7260,ukuran seperti ukuran saat digunakan kurang nyaman Sempit banget Celana dalamnya terutama saat bergerak sambungan tengah yang dijahit juga kurang panjang jadi rasanya sempit banget,Sadness
7261,Kabel nya kurang bagus buat ngecas Nymbung masuk keluar lagi,Fear
7262,wow wow sangaat praktis euy tapi emang harganya mayaan sihh rasanya enak mantul bakal repeat order nihh,Love
7263,barang tidak sampai kembalikan uang saya,Anger
7264,pedes nya dibanding isinya yang dikit yang gak kuat pedes rekomended,Fear
7265,BARANG DTG TIDAK SESUAI YG DIKASIH TAHU ADMIN NYA BILANG RICE COOKER TERNYATA BARANG YG DIKIRIM LITER,Anger
7266,Singletnya lucu bahannya lumayan adem buat se aga tipis Sampainya cepat recomended tokonya,Love
7267,enggak setanding sama yg digambar,Fear
7268,barang ny sembuh tp kirim ny lama seolah-olah po pdhal ikut baru dkirim tggl kecewa,Sadness
7269,Bahan bukan katun asli,Sadness
7270,kotaknya jelek penyok bungkus seadanya doang,Anger
7271,respons luar biasa dan pengiriman siang hari akan luar biasa,Love
7272,Polanya kurang pas Negativean pas tapi lengan terlalu kecil,Sadness
7273,Produk yang saya terima kondisi motor sabliziernya kurang baik al hasil video bukannya jadi mulus malah unstableized,Sadness
7274,sdh pembelian lumpianya enak packingnya bgs penjual responsif dan pengiriman cpt,Happy
7275,Ga ngerti kenapa bagian karetnya melilit Dan ga bisa dilurusin Udah nyoba tapi tetep ga bisa Sedih asli,Sadness
7276,kualitas lem yang sangat lama sama dengan aibon,Anger
7277,bgs brgnya semoga awet,Happy
7278,barang cacat,Anger
7279,jelek mudah usang,Sadness
7280,Sepertinya kali ini berlaku prinsip harga sesuai kualitas Waktu cek awal udah feeling ga enak krn ada bantal kaki yg lepas Lanjut kemudian tiang penyangga bagian tengah lepas Lanjut penghubung tiang tidak bisa dicantolin Saya coba masih biaa di pake Ada sedikit harapan Tapi tidak lama kemudian mur untuk penopang hape lepas pada saat proses pasang hape Jadi totally ga bisa di pake Yahhh anggap aja amal deh Pengalaman aja Untuk tokonya comment sih krn ga komunikasi lebih,Fear
7281,seorang dealer ahli,Love
7282,"Item tidak lengkap selanjutnya dalam pemeriksaan sebelum mengirimkannya atau tidak, kirimkan saja, kenapa saya tidak ingin kalah, pelanggan diberitahu untuk mengirim kekurangan item, tidak ingin menjadi rumit",Fear
7283,ada bekas sobek di bagian belakang meskipun itu sobek kecil tapi tatap saja saya sedikit kurang puas terimakasih,Sadness
7284,material produk rancak kualitas produk rancak produk original seragam produk sesuai overall recomended thx much,Love
7285,Kehamilan tidak menurut,Fear
7286,"Tidak ada deskripsi MC seperti iklan dalam paket yang Anda terima, hanya ada pengisi daya sendiri selain transformator kotak micro SD Happter.",Fear
7287,Cukup sy yg di rugikan krn brg yg dtg sy tdk vidio orderan sy ada Yg dtg cuma tp gift dpt Brg uda mahal di komplen pun gak bs,Fear
7288,penjual kualitas sadu ini tanpa harus bertanya progres beban sudah langsung di kabari via chat kepada pembeli luar biasaaaaaaa pertahankaannn,Love
7289,Itu bukan ukuran yang sama dengan dekrit,Fear
7290,"Produk tidak berfungsi dengan baik, toko tidak dapat dipercaya dan sebaliknya.",Fear
7291,Bahasa Indonesia Diterima dengan baik Barang bagus dan ori Pengiriman cepat MANTAPP JIWAAA,Love
7292,bagasi tidak cocok dikirim yang lebih murah selisih harga bagasi tidak dapat direfund bagasi lecet padahal beli extra bubblewarp,Sadness
7293,barang sampai dengan cepat packingnya rapi dan amat sekali tidak ada bagian acrylic yang pecah berfungsi dengan baik semoga awet,Happy
7294,kecewa dengan kwalitasnya,Sadness
7295,barang sudah sampai dengan baik packing rapih dan baik terima kasih,Happy
7296,barang sesuai okey makasih,Happy
7297,"Canon dan alat pemadam kebakaran, bagaimana polisi tidak merekomendasikan",Fear
7298,Semua kelipet yg pakai mata ayam print juga gak rapi kecewa sih,Sadness
7299,Elemen hebat menurut kualitas terima kasih min,Love
7300,muatan rongsok,Anger
7301,Kecewa wanginya biasa aja Wanginya ga tahan jam bisa jam sprti iklannya Masih bagus bibit parfum pinggir jalan deh,Sadness
7302,ga amanah toko nya awal nya bilang ready ukuran nya setelah transaksi bilang kosong stok nya coba bilang dari awal kalo ukuran yg di ingikan kosong pembeli bisa pindah ke penjual nya juga lelet,Sadness
7303,Kebanyakan panjual yang tokonya sudah Diamon barang yang di kirim tidak di cek kondiri barang masih berfungsi apa tidak ini barang di kirim tidak berfungsi Pas di buka tali perekat sudah putus sama aja jual sampah Buat Buyer yang lain mohon jangan di beli di toko ini saya dan anda pasti sangat kecewa jangan pernah order di toko ini barang sampah buang buang waktu dan uang aja mending kalau barang berfungsi tapi ini sama sekali rusak tidak bisa di pakai,Sadness
7304,Kemasan box bekas,Anger
7305,memfasilitasi pemasangan tanggapan CPT CPT dengan penjual,Love
7306,"Yang benar, saudaraku, jika aku memberinya elemen kedaluwarsa ketika dia memasak sebulan, itu tidak begitu kuat",Anger
7307,Kainnya gk tipis standar tebal batik biasa adem lembut variant yg dikirim penjual sesuai,Happy
7308,Halo penerbit haru bukunya sampai dengan cepat Tapi pengemasannya sangat kurang Mohon menggunakan bubble wrap supaya tidak terjadi kerusakan dalam pengiriman Sangat disayangkan pengemasannya tidak ada pengamanannya Jadi buku yg saya terima sedikit kurang baik Terimakasih,Sadness
7309,Warna tidak cocok dengan pesanan,Sadness
7310,uglykkk,Anger
7311,puas bangat obat nya fres n cepet sampe paking ok tq,Happy
7312,terbaiklah ini alat harga bisa dipakai baru datang langsung tes dan waow mantab kali ini alat kecil cabe rawit aki cba cas aja langsung bisa stater motor tua saya saya suka alat murah tp fungsinya good dah,Love
7313,"Elemen tidak cocok dengan warnanya, hitam hitam, mengingat warna pengisian lama, tetapi elemen yang bagus",Fear
7314,barangnya ga rapih terutama jahitannya dan masih ada benang yg ga beraturan,Sadness
7315,"Untuk membeli alat ini, saya hanya menggunakan waktu dan bersimpati, penjual dasar tidak memberikan solusi meskipun saya meminta penggantian dan bukan pemulihan.",Fear
7316,kelengkapan sesuai game nya seru gaming terbaik untuk kesekian kalinya beli dsni yang tentu aj selalu memuaskan memuaskan dan memuaskan intinya seller responsif seller yang ramah komunikatif bgt dah packing jg rapi bgt perlindungan untuk pengangkatan sangat terjaga barang yang sesuai original dong pastinya proses pengangkatan yang cepat terus dapet lagi bonus tumbler nya luar biasa sekali thanks yh gan buat lo pada yang mau beli dsni langsung aj gk ush sangat recomended sekali tidak akan mengecewakan perfect mantap top markotop the best of the best sekali lagi thanks yh gan sukses selalu dah,Love
7317,Buruk sepatu bukan kulit Kelebihan ongkir tidak kembali,Anger
7318,BOHONG gak dapat Hadiah kapok beli sini,Anger
7319,tampan alatnya harga sesuai dengan kualitasnya tp msh masuk akal dibanding merk yg lain dengan harga diatas kualitasnya sama seperti ini untuk seller juga responnya cepat anggap mantap,Love
7320,bawaan yang dikirim terpencil dari gambar yang dikirim oleh spilling merek jelas diminta untuk mendapatkan sikat tetapi jawaban lainnya adalah penipuan,Fear
7321,tidak terlalu nempel dan susah nempel di dashboard,Fear
7322,Admin sangat ramah menghadapi berbagai rekomendasi,Love
7323,Warna kuning hanya jadi putih tidak seperti gambar di dalam kotak,Sadness
7324,Positive overall feelnya enak dulu sempet punya aga nyesel juga dulu sempet jual dri build quality beda lah sama controller dng harga yg sama better banget feel kerasa kokohnya buat housingnya,Happy
7325,ini kok belum di ulas sih kan saya mintanya tumbuk halus parah,Anger
7326,"Template tidak bagus sama sekali, tidak sesuai dengan harganya",Sadness
7327,Pengiriman Lama,Anger
7328,Layanan toko sampah,Anger
7329,Sesuai seller gercep rekomended,Happy
7330,mic nya gak respon,Fear
7331,Penjual lambat respon penjual Barang lama dikirim Keburu basi nih balon,Anger
7332,"Elemennya benar -benar jelek, ada lubang yang lokasinya tidak akurat, tetapi tidak dapat dimasukkan dengan kuku yang aneh",Anger
7333,Bahannya beda dari orderan yg warna coklat dan baru di pakai sekali langsung robek,Sadness
7334,Mendirikan Jimzaz Sika,Love
7335,Sukaa sekaliiii sellernya juga responded banget terima kasih ya sukses untuk seller,Love
7336,lain kali sebelum kirim barang di cek dulu berfungsi atau tidak pertama dinamo ny tidak ada yaa walaupun seller kirim dinamo nya tapii tetep tidak berfungsi motor nya lampu musik tombol dan mesin ny gk nyala udh di ces berhari ttep ajh gk mau nyala,Fear
7337,mantep respon cepat pengiriman instan recomended banget,Love
7338,maaf saya kasih bintang karena penilaian saya tergantung efektifitas produk yg saya beli ini gada efek sama sekali udh smpe hbis saya pakainya,Sadness
7339,Lain x waktu pengiriman harap lebih cepat Yg lainnya sdh bagus,Happy
7340,dia mengatakan bahwa baterai lapuk dan dia bilang dia ingin menghubungi pemasaran setelah menunggu pada hari minggu tidak ada kesudahan,Anger
7341,Semua fitur berfungsi baik hanya sayangnya ada beberapa bagian tripod yg penyok dan ada bagian kaca ringlight yg retak mungkin pas pengiriman ya tapi overall alat berfungsi dengan baik,Happy
7342,packing nya rapi bngt pengiriman cepat kurirnya jg ramah recommended,Love
7343,Jualan kok ngotottt nggak laku toko nya bang,Anger
7344,tenang jiwo thx gan product sudah saya jangkau dengan baik sukses slalu,Love
7345,Sesuai pesanan cepat proses kirim sdh sampai lgsg dipasang Thanks seller,Happy
7346,Ah apaan ga ngaruh yang ada bikin iritasi Gatal gatal merah jadinya,Anger
7347,Barang tidak sesuai dengan deskripsi,Fear
7348,KAPOK BELI DISINI,Anger
7349,Berfungsi dengan baik,Happy
7350,Kualitas oke sesuai harga tapi keren parah,Love
7351,brg sampai packing oke cocok bt kado ada bonus dompet koin,Happy
7352,bintang yang berbicara,Happy
7353,mantap kinerjannya cepat sangat responsif recommended,Love
7354,barang jelek mudah hancur dipakai ngebor langsung rontok mata bor nya kaya nya cuma dri besi biasa l sesuai harga,Anger
7355,Barang datang dalam keadaan terlipat Gak bisa sama sekali dipakai,Sadness
7356,"Kualitas konstruksi tidak cukup baik untuk pecah sehingga air keluar dari retakan dan air yang keluar, bukan yang terbaik",Fear
7357,penjual yang membawa lebih sedikit elemen untuk membeli saja alih alih mengatakan bahwa tidak mungkin untuk menuduh pembeli meskipun satu satunya perbedaan adalah perbedaan dalam upaya untuk memverifikasi kanun penyortiran setelah itu,Anger
7358,real pict pengangkatan cepat pengemasan rapi worth lah hrga segitu pasti next prinsip,Love
7359,Retak padahal sudah pakai asuransi sangat kecewaaa,Sadness
7360,sangat sangat mengecewakan gak bisa di cas powerbank Dan kata nya garansi malah ongkos kirim kita di suruh tanggung sendiri Ya rugi parah lah ongkir dari Batam itu kesitu belum lagi kenak pajak Ditanya solusi lain gak respon,Sadness
7361,pengiriman cepat packaging sangat dikasi member VIP thanks abbot jika bisa harga dtoko cabang disamakan dengan pusat,Happy
7362,parah banget nih baju di cuci sekali langsung sablon nya ilangg rontok semua pArah jelek kualitas nya,Anger
7363,mantapp gan,Happy
7364,warna tidak setaraf dgn permintaan,Anger
7365,memuaskan seperti bisanya alhamdulillah dpt hadiah,Happy
7366,Serbaguna dan tajam Barang sesuai deskripsi Recommended seller tentunya,Love
7367,Respon seller cepat packing aman pengiriman cepat dan barangnya bagus,Happy
7368,cat nya mantap pengirimannya cepet,Happy
7369,Barang sangat jelek tidak fungsi tetap rusak Mendingan jangan beli,Anger
7370,ga sesuai permintaan udh dikasi keterangan orderannya dan di chat biar inget eeh malah barang yg datang warna tdk sesuai dengan jumlah warna yg diinginkan pengen cepet ngirim aja ini lapaknya klo ga punya stok jgn di approve,Anger
7371,respon cepat gosend ke Pamulang cepat dapat diandalkan tepat saat dibutuhkan kualitas okeee bgt untuk harga segitu hasil juga cukup memuaskan thank youuu,Happy
7372,Barang yang dikirim beda dengan di gambar yang dikirim merek TUMPAH gk jelas Ditanya dapat kuas malah jawab yang lain tukang tipu Gk niat jualan,Fear
7373,"Menjual, kenapa saya tidak bersikeras perilaku toko Mbakyu",Anger
7374,Pesan warna biru dikirim warna buat anak cowok packing lelet sampai jam kecewa,Sadness
7375,MANTEB BANGETTT lov,Love
7376,ga jelas ga ada instruksinya rakitnya ginana sepertinya juga barangnya beda sama yg saya wejangan,Anger
7377,sleeping bag nya recomend tipis betul-betul,Fear
7378,itu bocor dari atas kebocoran jika penyamak bisa diselesaikan,Fear
7379,pengiriman cepatt barang sesuai pesanan harga terjangkau joossss,Happy
7380,Kuasnya kurang bagus terlalu tebal,Sadness
7381,Kerennnn tiba di Korea HP Roaming Data Tidak Perlu Ditetapkan Secara Langsung Dapat Digunakan CPT OK Produk OK Penjual Direkomendasikan,Love
7382,terima kasih paket sdh diterima dengan baik terima kasih juga diberi voucer,Happy
7383,pengungkitnya mudah patah kualitas plastik kurang bagus,Sadness
7384,beli produk nya jangan sampai kecewa berharap dapat hadiah nya malahan ZONK niat belanja di official store nya malah dikirim dr toko cabang ga dpt deh HADIAH nya,Anger
7385,Kenapa dikirim yg robek begini ga dicek dulu sblm dikirimMurah sih emg tp jgn barang rusak yg dikirim min,Anger
7386,pengiriman lama sekali,Anger
7387,Sayang sekali tidak dapat ditukar dengan ritsleting yang rusak kualitas negatif saya kecewa,Sadness
7388,pengiriman lamaaaaaa banget sampai sudah beli ditempat lain baru datang pengiriman lebih bulan kacau,Anger
7389,Packing berantakan sungguh mengecewakan,Sadness
7390,janjinya dapat kaleng kecil dan kaleng besar tapi yg datang adalah kaleng kecil kecewa bangetttt,Sadness
7391,Diluar expektasi saya benar benar ukuran super mini tidak ada bedanya dengan box kontener yg di pasar yg tingkt cma karena ada space diatas itu saja kelebihanya saya ukur lebarnya cuma sejengkal antar jempol ibu jari dan dan jari tengah benar kecil dengan harg lumayan mahal,Anger
7392,"Berbelanja dari toko resmi diterima oleh keadaan barang seperti sampah dan skandal, terima kasih",Anger
7393,"Membeli keluhan yang hanya dikirim, tidak ada tanggapan, tidak ada kerugian yang tepat",Anger
7394,price dgn kualitas barang yg tidak kokoh dan Untuk seller ini saya review jujur ya jgn sembarangan bilang gak jujur harga anda sama kualitas gak sesuai Yg gak jujur adalah anda sendiri yg membujuk saya via chat merubah review dengan free gift saya tolak krn itu membohongi diri saya sendiri Berarti gak semua review itu asli mgkn sebagian bujukan seller untuk merubah review spy terlihat bagus pdhl mgkn kasusnya sama dengan saya kecewa dgn produk yg price,Anger
7395,barang sesuai permintaan n kedatangan sesuai estimasi,Happy
7396,Produk sesuai deskripsi Variasi produk beragam Berfungsi dengan baik,Happy
7397,jelek,Anger
7398,sdh tahun berlangganan memakai cat sablon ini hasil ajib seller nya juga ajib,Love
7399,Baru seminggu pemakaian sudah tidak bisa nyala sebelah,Sadness
7400,Saya menerima paket makanan telah rusak dan buka apakah bekas luka ini sangat kecewa,Sadness
7401,mantap banget recomend barang yg diterima sesuai gambar,Love
7402,mintanya bolt kok malah di kasi oricat sih,Anger
7403,BGT yang lebih tinggi,Love
7404,Benar -benar teratas,Love
7405,sabun nyaaa setelah di pakee mint nya kerasaa bangettt enk sih gaib mandi kyk cuek gitu,Love
7406,Pesanan sudah diterima dengan baik dan sesuai orderan Makasih ya,Happy
7407,Chatt hampir Ga ada respond,Anger
7408,Sulit untuk menggunakan banyak angin bocor,Fear
7409,engsel di penutupnya patah terpaksa coba beli lem buat dibenerin karena ga bisa ketutup mungkin dr pas pengirimannya saran aja pada saat ngirim mungkin sebaiknya tutupnya dipisahin sama bodynya,Fear
7410,Pemesanan kedua tapi hasilnya tidak rapi dan mengecewakan Laminatingnya mengelupas di dan potongannya tidak rapi Bolongan juga menonjol dan,Sadness
7411,barang nya cepat sampai dan nyampe di tangan aq dalam keadaaan baik tulisan nya juga jelas banget dan berwarna jadi ga bosen liat nya,Happy
7412,"Berbelanja di sini adalah pengisian cepat yang luar biasa, komoditas yang direkomendasikan, pengepakan yang aman dan elegan akan berbelanja lagi di sini, Tuhan.",Love
7413,Dia tidak mengirim lilin meskipun saya membelinya,Fear
7414,hasil pemakaian sebulan rambut terasa halus tebal hitam rontok berkurang untuk uban belum terlihat hasilnya lanjut order botol ke,Happy
7415,Nggak sesuai yg diiklanin airnya loyo,Sadness
7416,Material Produk Bagus Kualitas Produk Bagus Produk Sesuai Produk Berfungsi Dengan Baik,Happy
7417,"Bagaimana ini belum ditinjau, saya meminta tanah yang buruk",Anger
7418,"Untuk toples, bahan lainnya bagus, tetapi untuk penutup jar, lubangnya sangat besar, mudah untuk menarik sekolah menengah.",Fear
7419,kualitas lcd sangat tipis sehingga home button jadi lebih tinggi dari pada layar Respond cepat tetapi admin tidak menjawab pertanyaan saya dengan benar,Sadness
7420,Mouse kurang bagus Pointer nya gerak gerak sendiri,Sadness
7421,obeng bintang nya kurang nyaman untuk dipegang ujung obeng bintang mesti diratain dlu ada sisa potongan,Fear
7422,Produknya baik dan kualitasny good banget produk sampai ke konsumen dalam kondisi baik sesuai sih sama harga juga overall good lah,Happy
7423,seller tidak jujur pengiriman luhur lama pdhl pesen gojek instant di hari pemesanan di info kalau ada impian hello krn ketekan pdhl beli apple ga pernah ada kasus bs ketekan kalau belum dibuka sdh blg juga kalau saya ga mau barang yg ini karena menurut saya aneh katanya blm dibuka tp mana bs ada impian muncul dr factorynya masa eh hari itu gak kunjung dikirim tp bilangnya udh dikirim nyatanya ditunggu smp batterynya habis baru dikirim keesokan harinya dipikir saya ga pernah beli barang apple barang baru apple itu selalu dikasih batt minimal bgt dr full ini ga bs nyala sama sekali hehe mau boongin saya yahh udh cukup beli sekali aja disini,Fear
7424,pencongkel nya ringkih sekali pakai patah overall sesuai harga,Happy
7425,mantul boskuhhh barang istimewa,Love
7426,Mantap Akhirnya bisa ngerasain juga main games dengan biaya murah Terima kasih semoga tokonya lancar jaya,Happy
7427,Gampang Hasilnya awet Packaging aman Gampang dipakai,Happy
7428,barangnya bagus sesuai dengan harapan saya terima kasih,Happy
7429,Produk sesuai deskripsi Berfungsi dengan baik dapet stiker jg thx yaa,Happy
7430,Barang sesuai deskripsi dan tersegel original pengiriman tepat waktu sesuai janji layanan mantap Terima kasih banyak,Happy
7431,suka bngt kepake ga beli,Love
7432,chat tidak dibalas pengiriman baru diproses ketika masa aktif sdah habis kacaw,Anger
7433,"Bahannya buruk, hanya rusak, menggunakan hari itu, tali akan meninggalkannya",Anger
7434,padahal udh atc bubble tapi gaada paraaaaah tolong perbaikin biar pembeli puas,Anger
7435,tidak sesuai deskripsi tidak sesuai gambar ada bbrapa tombol yg tidak berfungsi mau retur mau ganti dg model lain yg ada backlight ga masalah nambah biaya tp respon seller biikin kecewa,Fear
7436,Barang cepat datang respon penjual bagus dan semoga bisa,Happy
7437,fix aku cinta sama ini produk bahannya solid dan bekerja sesuai deskripsi bakal beli lagi,Love
7438,Sudah sampai ya cepat Harga bersaing Kualitas bagus cocok buat Traveling atau buat sesuai yg diminta cerah pake antar aja bagus ramah Seller Toped dan Kurirnya ya Salam Sehat dan Sukses yaa,Happy
7439,cinta terbaik emas itu benar -benar,Love
7440,nyesel beli kagak terang,Fear
7441,butuh cepet di kirim lama di respon pun lama yang jual amanah brather jujur nyesel gw beli di toko ini,Sadness
7442,saya belom menerima paket ini kenapa sudah selesai yah gimana sih,Anger
7443,IUHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH HHHHHHHHHHHHHHHHHHHHHHHHH,Anger
7444,Build kokoh Kualitas bahan bagus Bisa nahan beban HP Proses pesanan cepat,Happy
7445,"Saudara, bagaimana PS baru datang adalah tombol hijau tombol hijau",Fear
7446,gambar tempelnya tdk rapi dan bnyk yg ngelupas,Sadness
7447,produk bagus harga ramah tongkat ada sisi satu untuk menggosok kotoran di kaca satu sisi lagi untuk menyapu semua kotoran,Happy
7448,"Tidak tahan lama ternyata jika Anda menggunakannya, itu masih lama -menghitung merek berikutnya",Fear
7449,"Supervisor tidak bermaksud untuk menyelesaikan keluhan tentang permintaan bintang, jadi saya suka presiden memiliki karyawan yang tidak memiliki simpati untuk keluhan.",Sadness
7450,Ga berfungsi,Fear
7451,Dengan harga segitu kualitas spundbondnya uda bagus packingnya rapi jadi g sampe kusut kainnya,Happy
7452,suka dengan bardi ini meringankan banget matiin beberapa alat alang jam nya tidur dan hidup di pagi hari dirumah sudah pakai beberapa alat bardi seperti cctv di akses nya sangat mudah walau diluar aula mungil,Love
7453,diluar ekspetasi banget sambelnya gak seger agak bau gada malah manis packaging nya sih bagus,Fear
7454,fast respon recommended Seller,Love
7455,buruk,Anger
7456,ga tahan lama ternyata kalo dipake menciduk masih jauh tahan lama merk setengah,Fear
7457,barang tidak setimbang dengan pesanan marilah kumpulkan barang lebih hati hati,Fear
7458,Ukurannya pas Cepat menyerap Tidak membuat lecet Dapat bonus Terima kasih yaa,Happy
7459,"Elemennya sangat bagus, dan sisirnya juga bukan tombol klik yang praktis",Love
7460,Pengepakan hanya bungkus gelembung lain kali tambahkan komunikasi kardus dengan jelas agar tidak mengganggu waktu untuk dikirim secara terpisah kasusnya tidak instan dan tidak dapat dikendalikan,Anger
7461,baru di pake sekali udah robek sol nya,Sadness
7462,paket sdh diterima dgn baik sesuai pesanan respon dan proses nya cepat packing nya juga rapi dan safety thanks gan,Happy
7463,"Toko liburan belum memiliki pemberitahuan, PSN PSN, tanggal merah adalah dibls cm, stuing, tapi waktunya",Anger
7464,belanja harus tidak jelas sangat kecewa untuk belanja bandar ini,Fear
7465,Teman dekat adalah warna yang menawan untuk membuat Anda bahagia dengan gambarnya,Love
7466,Bahan berkualitas Ukuran sesuai Modelnya keren Warnanya sesuai Potongannya rapi,Happy
7467,Sudah menjadi botol dan re -ruy lagi sehingga Anda bisa mendapatkan botol baru dengan poster kulit,Love
7468,Lilin yang baik mengatakan bahwa saudara lelaki ini adalah sultan lilin,Love
7469,Alhamdulillah sampai,Happy
7470,"Hanya ingin mencoba varian air misel, mudah -mudahan itu akan cocok seperti varian esensi mikro loreal dapat didiskon pulak semakin banyak pengiriman cinta juga aman dan tepat waktu terima kasih kepada tokped dan loreal",Love
7471,Respon cepat barang sesuai pesanan Bahannya adem Tebalnya pas Packing aman Recommended,Love
7472,"bro, kenapa ps baru adalah tombol hijau, tombol hijau sudah mati",Fear
7473,Pengiriman cepat packing aman suka sm produknya trimakasih,Happy
7474,build quality kurang rancak terdapat retak sehingga minuman keluar dari sela retakan dan minuman yang keluar tidak maksimal,Fear
7475,"Pesan merah muda percaya bahwa Anda menggunakan merah muda jika terjadi penyelesaian abu, ada fitur obrolan untuk mengkonfirmasi pembeli yang ingin mengubah warna atau kardus yang rusak dari elemen yang dijual lagi. Alasannya adalah bahwa hari Sabtu adalah hari libur seperti karyawan sipil barang itu tidak terlalu nyaman jika Anda Itu menggunakannya, terutama dalam hal itu, kesimpulannya bukanlah penjual yang direkomendasikan sama sekali",Anger
7476,Berbelanja seharusnya sangat tidak jelas untuk berbelanja kali ini,Fear
7477,Toko Alat Ukur dan Repeater memang oke nih layanannya responsif dan cepat kirim dengan aman Produk Drone FPV lumayan untuk santai bermain camera di udara perlu fine tuning aja untuk posisi stabil karena bobot ringan waspada kalo tiupan angin mulai berisik Drone Tello gw sebelumnya lenyap kebawa angin kencang di perbukitan bulan lalu Enjoy playing cheap drone Thank Boss,Happy
7478,Beli cuma dikirim males complain,Anger
7479,Bagus yang ramah semua warnanya menawan untuk membuat Anda bahagia dengan gambarnya,Love
7480,kualitas barang bagus dengan harga yg worth money bahan nya halus dan tidak gatal kata istri saya,Happy
7481,mantulllll Tidak memicu alergi Menggunakan bahan alami Aman untuk bayi Tanpa bahan pengawet,Happy
7482,adem bahannya,Happy
7483,pembelian kedua semoga sehat lagi kucingnya,Love
7484,Barangnya original Berfungsi dengan baik,Happy
7485,"Dalam obrolan yang membutuhkan pengiriman segera, jawabannya adalah melakukan ini, tetapi setelah tidak membayar jika Anda mengunduhnya, mengapa itu kekacauan",Anger
7486,beli barang yg dikirim beda tinggi tdk setanding pulak pdhl sdh klik formal dan hrg nya pun mahal jd penjual yg jujur lah biar hslnya pun berkah,Anger
7487,diskon dalam kecurangan bagasi ternyata cocok dengan harganya,Fear
7488,hand sanitizernya acc banget wanginya enak bikin tangan jadi halus abis dipakai supaya pas kulitku lagi sensitif ga bikin sakit,Love
7489,kualitas jelek tekad mic udah max tekad kecil,Sadness
7490,Maap agak kecewa krn yg saya terima beda sama gambar Bagian alas tdk bevel spt gambar,Sadness
7491,Salah kirim barang yang dikirim item harga jauh lebih murah Smart Breaker sudah terlanjur diselesaikan karena sudah beli beberapa kali dan biasa tidak ada masalah,Sadness
7492,Mantap pengiriman instan Seller fast respon,Happy
7493,packing kurang baik untuk silica gel hanya dibungkus plastik dan plastiknya di hekter sehingga udara bisa keluar masuk mestinya di seal supaya kedap udar,Fear
7494,tapi ga dapat bonusnya huhu,Sadness
7495,buruk,Anger
7496,"Game FAD, tidak dapat digunakan",Anger
7497,sorry banget nih namanya review kan harus jujur ya agak kecewa sama warnanya aja pesannya mustard yg dateng orange kupikir salah kirim ternyata menurut penjualnya mustard kayak gitu warnanya padahal klo pun salah kirim saya gak nuntut apa apa,Sadness
